4715	21920
4724	23360
4725	22720
4710	22800
4727	22720
4726	23120
4704	22640
4728	22560
4724	22400
4704	22560
4713	22400
4743	23200
4718	22480
4743	23200
4730	23040
4743	22880
4716	22720
4725	22880
4725	22400
4727	22800
4718	22720
4724	22480
4729	22800
4723	22240
4720	22960
4718	22400
4712	22800
4718	23120
4715	22800
4725	22960
