3046	19520
3052	19600
3051	19680
3043	19520
3047	19600
3033	19600
3040	19520
3033	19440
3043	19520
3037	19520
3040	19600
3045	19520
3046	19520
3045	19440
3038	19680
3040	19600
3045	19520
3039	19600
3051	19600
3042	19440
3045	19440
3044	19360
3042	19680
3042	19600
3045	19440
3046	19600
3036	19680
3042	19600
3033	19440
3040	19600
