9436	5280
9466	4960
9432	5520
9472	5520
9463	5120
9444	5520
9475	5440
9438	5280
9475	5520
9489	5120
9460	5440
9454	5680
9443	5360
9485	5680
9454	5280
9465	5200
9475	5440
9504	5440
9474	5360
9491	5120
9484	5360
9490	5360
9478	5360
9454	5440
9484	5360
9476	5520
9486	5360
9466	5440
9494	5440
9472	5280
