864	27760
856	28000
870	28080
876	27680
854	27680
864	26400
868	25360
856	25120
848	27040
868	25760
868	25680
864	27280
862	26960
866	26960
858	27200
866	26960
870	27040
864	26720
860	27120
864	27040
858	27200
858	26960
856	26960
860	27200
860	26880
858	27040
860	26960
854	27040
860	27200
874	26960
