556	62320
548	62800
542	62960
548	62880
550	62880
550	62800
544	62800
546	62880
554	62800
546	62960
548	62880
548	62960
550	62720
550	62640
550	62720
550	62800
544	62400
554	62640
548	63600
552	62640
554	62480
548	62800
544	62480
546	62960
544	62880
556	62800
548	62880
552	62800
550	62640
550	62640
