31856	29520
31856	29280
31856	30960
31808	30320
31504	30800
31856	29440
31604	29280
31856	29360
31456	28720
31856	30880
31856	30000
31856	30480
31856	30960
31856	30800
31804	29920
31804	30560
31856	29600
31504	29920
31552	29680
31856	25040
31612	29600
31404	30800
31804	31200
31804	31280
31804	31360
31856	31200
31856	31040
31452	31360
31856	31040
31804	31120
